"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","Country"
1999,89,"0.13375","0.12536","0.5",33216,"4164","31134","162122","4.88","AUS"
1999,90,"0.15636","0.14502","0.5",29052,"4213","26945","130988","4.51","AUS"
1999,91,"0.17027","0.15691","0.5",24839,"3898","22890","104043","4.19","AUS"
1999,92,"0.19008","0.17358","0.5",20941,"3635","19124","81153","3.88","AUS"
1999,93,"0.21912","0.19749","0.5",17306,"3418","15597","62029","3.58","AUS"
1999,94,"0.23522","0.21046","0.5",13888,"2923","12427","46432","3.34","AUS"
1999,95,"0.26107","0.23092","0.5",10965,"2532","9699","34005","3.1","AUS"
1999,96,"0.28771","0.25153","0.5",8433,"2121","7373","24305","2.88","AUS"
1999,97,"0.31591","0.27282","0.5",6312,"1722","5451","16933","2.68","AUS"
1999,98,"0.34553","0.29463","0.5",4590,"1352","3914","11482","2.5","AUS"
1999,99,"0.3764","0.31678","0.5",3238,"1026","2725","7568","2.34","AUS"
1999,100,"0.40831","0.33908","0.5",2212,"750","1837","4843","2.19","AUS"
1999,101,"0.44101","0.36133","0.5",1462,"528","1198","3006","2.06","AUS"
1999,102,"0.47423","0.38334","0.5",934,"358","755","1808","1.94","AUS"
1999,103,"0.50768","0.4049","0.5",576,"233","459","1053","1.83","AUS"
1999,104,"0.54106","0.42586","0.5",343,"146","270","594","1.73","AUS"
1999,105,"0.57408","0.44605","0.5",197,"88","153","324","1.65","AUS"
1999,106,"0.60645","0.46534","0.5",109,"51","84","171","1.57","AUS"
1999,107,"0.63791","0.48365","0.5",58,"28","44","88","1.51","AUS"
1999,108,"0.66823","0.50088","0.5",30,"15","23","44","1.45","AUS"
1999,109,"0.69722","0.51699","0.5",15,"8","11","21","1.41","AUS"
1999,110,"0.72472","1","1.38",7,"7","10","10","1.38","AUS"
2000,75,"0.02375","0.02348","0.5",79471,"1866","78538","1011293","12.73","AUS"
2000,76,"0.0259","0.02557","0.5",77605,"1984","76613","932755","12.02","AUS"
2000,77,"0.02931","0.02889","0.5",75621,"2185","74528","856142","11.32","AUS"
2000,78,"0.03316","0.03262","0.5",73436,"2395","72239","781614","10.64","AUS"
2000,79,"0.0354","0.03478","0.5",71041,"2471","69805","709375","9.99","AUS"
2000,80,"0.04342","0.04249","0.5",68570,"2914","67113","639570","9.33","AUS"
2000,81,"0.05052","0.04928","0.5",65656,"3236","64038","572457","8.72","AUS"
2000,82,"0.05454","0.0531","0.5",62421,"3314","60763","508418","8.15","AUS"
2000,83,"0.06239","0.0605","0.5",59106,"3576","57318","447655","7.57","AUS"
2000,84,"0.0724","0.06987","0.5",55530,"3880","53590","390336","7.03","AUS"
2000,85,"0.08346","0.08011","0.5",51650,"4138","49581","336746","6.52","AUS"
2000,86,"0.09933","0.09463","0.5",47512,"4496","45264","287165","6.04","AUS"
2000,87,"0.10878","0.10316","0.5",43016,"4438","40797","241900","5.62","AUS"
2000,88,"0.12389","0.11666","0.5",38579,"4501","36328","201103","5.21","AUS"
2000,89,"0.1314","0.1233","0.5",34078,"4202","31977","164774","4.84","AUS"
2000,90,"0.157","0.14557","0.5",29876,"4349","27702","132797","4.44","AUS"
2000,91,"0.1754","0.16126","0.5",25527,"4116","23469","105096","4.12","AUS"
2000,92,"0.19599","0.1785","0.5",21411,"3822","19500","81627","3.81","AUS"
2000,93,"0.21226","0.1919","0.5",17589,"3375","15901","62127","3.53","AUS"
2000,94,"0.24263","0.21638","0.5",14214,"3076","12676","46225","3.25","AUS"
2000,95,"0.26914","0.23722","0.5",11138,"2642","9817","33550","3.01","AUS"
2000,96,"0.29753","0.259","0.5",8496,"2200","7396","23733","2.79","AUS"
2000,97,"0.32757","0.28147","0.5",6296,"1772","5410","16337","2.59","AUS"
2000,98,"0.35909","0.30443","0.5",4524,"1377","3835","10927","2.42","AUS"
2000,99,"0.39187","0.32767","0.5",3146,"1031","2631","7092","2.25","AUS"
2000,100,"0.42567","0.35097","0.5",2115,"742","1744","4461","2.11","AUS"
2000,101,"0.46017","0.3741","0.5",1373,"514","1116","2717","1.98","AUS"
2000,102,"0.49506","0.39683","0.5",859,"341","689","1601","1.86","AUS"
2000,103,"0.52999","0.41897","0.5",518,"217","410","912","1.76","AUS"
2000,104,"0.56464","0.44032","0.5",301,"133","235","502","1.67","AUS"
2000,105,"0.59866","0.46075","0.5",169,"78","130","268","1.59","AUS"
2000,106,"0.63176","0.4801","0.5",91,"44","69","138","1.52","AUS"
2000,107,"0.66366","0.49831","0.5",47,"24","35","69","1.45","AUS"
2000,108,"0.69414","0.5153","0.5",24,"12","18","33","1.4","AUS"
2000,109,"0.72301","0.53104","0.5",11,"6","8","16","1.36","AUS"
2000,110,"0.75013","1","1.33",5,"5","7","7","1.33","AUS"
2001,75,"0.02319","0.02293","0.5",80005,"1834","79088","1029895","12.87","AUS"
2001,76,"0.02459","0.02429","0.5",78170,"1899","77221","950808","12.16","AUS"
2001,77,"0.02871","0.0283","0.5",76272,"2158","75193","873587","11.45","AUS"
2001,78,"0.03208","0.03157","0.5",74113,"2340","72943","798394","10.77","AUS"
2001,79,"0.03696","0.03629","0.5",71774,"2604","70471","725451","10.11","AUS"
2001,80,"0.04335","0.04243","0.5",69169,"2935","67702","654980","9.47","AUS"
2001,81,"0.04876","0.0476","0.5",66234,"3153","64658","587278","8.87","AUS"
2001,82,"0.05431","0.05287","0.5",63082,"3335","61414","522620","8.28","AUS"
2001,83,"0.06499","0.06295","0.5",59746,"3761","57866","461206","7.72","AUS"
2001,84,"0.07093","0.0685","0.5",55985,"3835","54068","403340","7.2","AUS"
2001,85,"0.08004","0.07696","0.5",52150,"4014","50144","349272","6.7","AUS"
2001,86,"0.0916","0.08759","0.5",48137,"4216","46029","299128","6.21","AUS"
2001,87,"0.10402","0.09888","0.5",43921,"4343","41749","253100","5.76","AUS"
2001,88,"0.12176","0.11477","0.5",39578,"4542","37307","211351","5.34","AUS"
2001,89,"0.12629","0.11879","0.5",35035,"4162","32954","174044","4.97","AUS"
2001,90,"0.14764","0.13749","0.5",30873,"4245","28751","141090","4.57","AUS"
2001,91,"0.16723","0.15433","0.5",26629,"4110","24574","112339","4.22","AUS"
2001,92,"0.18889","0.17259","0.5",22519,"3887","20576","87765","3.9","AUS"
2001,93,"0.21186","0.19157","0.5",18633,"3569","16848","67189","3.61","AUS"
2001,94,"0.24408","0.21753","0.5",15063,"3277","13425","50341","3.34","AUS"
2001,95,"0.25673","0.22752","0.5",11786,"2682","10446","36916","3.13","AUS"
2001,96,"0.28357","0.24835","0.5",9105,"2261","7974","26471","2.91","AUS"
2001,97,"0.31203","0.26992","0.5",6844,"1847","5920","18496","2.7","AUS"
2001,98,"0.34198","0.29205","0.5",4996,"1459","4267","12576","2.52","AUS"
2001,99,"0.37325","0.31455","0.5",3537,"1113","2981","8310","2.35","AUS"
2001,100,"0.40562","0.33723","0.5",2425,"818","2016","5329","2.2","AUS"
2001,101,"0.43883","0.35987","0.5",1607,"578","1318","3313","2.06","AUS"
2001,102,"0.4726","0.38227","0.5",1029,"393","832","1995","1.94","AUS"
2001,103,"0.50662","0.40422","0.5",635,"257","507","1163","1.83","AUS"
2001,104,"0.54058","0.42555","0.5",379,"161","298","656","1.73","AUS"
2001,105,"0.57416","0.4461","0.5",217,"97","169","358","1.65","AUS"
2001,106,"0.60708","0.46571","0.5",120,"56","92","189","1.57","AUS"
2001,107,"0.63905","0.4843","0.5",64,"31","49","97","1.5","AUS"
2001,108,"0.66983","0.50178","0.5",33,"17","25","48","1.45","AUS"
2001,109,"0.69922","0.51809","0.5",17,"9","12","23","1.4","AUS"
2001,110,"0.72707","1","1.38",8,"8","11","11","1.38","AUS"
2002,75,"0.02107","0.02085","0.5",80139,"1671","79304","1024889","12.79","AUS"
2002,76,"0.0248","0.02449","0.5",78469,"1922","77508","945585","12.05","AUS"
2002,77,"0.02928","0.02886","0.5",76547,"2209","75442","868077","11.34","AUS"
2002,78,"0.03342","0.03287","0.5",74338,"2444","73116","792635","10.66","AUS"
2002,79,"0.03725","0.03657","0.5",71894,"2629","70579","719519","10.01","AUS"
2002,80,"0.04268","0.04179","0.5",69265,"2895","67818","648939","9.37","AUS"
2002,81,"0.04741","0.04631","0.5",66370,"3074","64833","581122","8.76","AUS"
2002,82,"0.05753","0.05592","0.5",63296,"3539","61527","516288","8.16","AUS"
2002,83,"0.06468","0.06265","0.5",59757,"3744","57885","454762","7.61","AUS"
2002,84,"0.07241","0.06988","0.5",56013,"3914","54056","396877","7.09","AUS"
2002,85,"0.08055","0.07743","0.5",52099,"4034","50082","342821","6.58","AUS"
2002,86,"0.09108","0.08711","0.5",48065,"4187","45971","292739","6.09","AUS"
2002,87,"0.10683","0.10141","0.5",43878,"4450","41653","246767","5.62","AUS"
2002,88,"0.1225","0.11543","0.5",39428,"4551","37153","205114","5.2","AUS"
2002,89,"0.13941","0.13032","0.5",34877,"4545","32604","167962","4.82","AUS"
2002,90,"0.1521","0.14135","0.5",30332,"4287","28188","135357","4.46","AUS"
2002,91,"0.17663","0.16229","0.5",26044,"4227","23931","107169","4.11","AUS"
2002,92,"0.19183","0.17504","0.5",21817,"3819","19908","83238","3.82","AUS"
2002,93,"0.21722","0.19594","0.5",17999,"3527","16235","63330","3.52","AUS"
2002,94,"0.24559","0.21873","0.5",14472,"3165","12889","47095","3.25","AUS"
2002,95,"0.26747","0.23592","0.5",11307,"2667","9973","34206","3.03","AUS"
2002,96,"0.2958","0.25769","0.5",8639,"2226","7526","24233","2.81","AUS"
2002,97,"0.32581","0.28017","0.5",6413,"1797","5515","16707","2.61","AUS"
2002,98,"0.35731","0.30315","0.5",4616,"1399","3917","11193","2.42","AUS"
2002,99,"0.39009","0.32642","0.5",3217,"1050","2692","7276","2.26","AUS"
2002,100,"0.4239","0.34976","0.5",2167,"758","1788","4584","2.12","AUS"
2002,101,"0.45843","0.37295","0.5",1409,"525","1146","2797","1.98","AUS"
2002,102,"0.49337","0.39575","0.5",883,"350","709","1650","1.87","AUS"
2002,103,"0.52838","0.41796","0.5",534,"223","422","942","1.76","AUS"
2002,104,"0.5631","0.43939","0.5",311,"137","242","519","1.67","AUS"
2002,105,"0.59722","0.45989","0.5",174,"80","134","277","1.59","AUS"
2002,106,"0.63043","0.47933","0.5",94,"45","72","143","1.52","AUS"
2002,107,"0.66244","0.49762","0.5",49,"24","37","71","1.46","AUS"
2002,108,"0.69303","0.51468","0.5",25,"13","18","35","1.4","AUS"
2002,109,"0.72201","0.5305","0.5",12,"6","9","16","1.36","AUS"
2002,110,"0.74925","1","1.33",6,"6","7","7","1.33","AUS"
2003,75,"0.02201","0.02177","0.5",81033,"1764","80151","1052813","12.99","AUS"
2003,76,"0.02498","0.02467","0.5",79268,"1956","78290","972662","12.27","AUS"
2003,77,"0.02809","0.0277","0.5",77312,"2141","76242","894372","11.57","AUS"
2003,78,"0.0316","0.03111","0.5",75171,"2338","74002","818130","10.88","AUS"
2003,79,"0.03542","0.03481","0.5",72833,"2535","71565","744128","10.22","AUS"
2003,80,"0.03938","0.03862","0.5",70298,"2715","68940","672563","9.57","AUS"
2003,81,"0.04669","0.04562","0.5",67583,"3083","66041","603623","8.93","AUS"
2003,82,"0.05365","0.05225","0.5",64499,"3370","62814","537582","8.33","AUS"
2003,83,"0.05939","0.05767","0.5",61129,"3526","59366","474768","7.77","AUS"
2003,84,"0.069","0.0667","0.5",57603,"3842","55682","415402","7.21","AUS"
2003,85,"0.07777","0.07486","0.5",53762,"4024","51749","359719","6.69","AUS"
2003,86,"0.08967","0.08582","0.5",49737,"4268","47603","307970","6.19","AUS"
2003,87,"0.09849","0.09387","0.5",45469,"4268","43335","260367","5.73","AUS"
2003,88,"0.11804","0.11146","0.5",41201,"4592","38904","217032","5.27","AUS"
2003,89,"0.13776","0.12889","0.5",36608,"4718","34249","178128","4.87","AUS"
2003,90,"0.14684","0.13679","0.5",31890,"4362","29709","143879","4.51","AUS"
2003,91,"0.17157","0.15802","0.5",27528,"4350","25353","114170","4.15","AUS"
2003,92,"0.19511","0.17777","0.5",23178,"4120","21118","88817","3.83","AUS"
2003,93,"0.21519","0.19429","0.5",19058,"3703","17206","67700","3.55","AUS"
2003,94,"0.2342","0.20965","0.5",15355,"3219","13745","50494","3.29","AUS"
2003,95,"0.26566","0.23451","0.5",12136,"2846","10713","36748","3.03","AUS"
2003,96,"0.29471","0.25686","0.5",9290,"2386","8097","26035","2.8","AUS"
2003,97,"0.32552","0.27995","0.5",6904,"1933","5937","17939","2.6","AUS"
2003,98,"0.35791","0.30359","0.5",4971,"1509","4216","12001","2.41","AUS"
2003,99,"0.39166","0.32752","0.5",3462,"1134","2895","7785","2.25","AUS"
2003,100,"0.42648","0.35152","0.5",2328,"818","1919","4890","2.1","AUS"
2003,101,"0.46204","0.37533","0.5",1510,"567","1226","2971","1.97","AUS"
2003,102,"0.498","0.39872","0.5",943,"376","755","1745","1.85","AUS"
2003,103,"0.53397","0.42145","0.5",567,"239","448","990","1.75","AUS"
2003,104,"0.56959","0.44333","0.5",328,"145","255","542","1.65","AUS"
2003,105,"0.60451","0.4642","0.5",183,"85","140","287","1.57","AUS"
2003,106,"0.63839","0.48393","0.5",98,"47","74","147","1.5","AUS"
2003,107,"0.67096","0.50241","0.5",50,"25","38","73","1.44","AUS"
2003,108,"0.70195","0.51959","0.5",25,"13","19","35","1.39","AUS"
2003,109,"0.7312","0.53544","0.5",12,"6","9","16","1.34","AUS"
2003,110,"0.75856","1","1.32",6,"6","7","7","1.32","AUS"
2004,75,"0.02117","0.02095","0.5",81479,"1707","80626","1071487","13.15","AUS"
2004,76,"0.02439","0.0241","0.5",79772,"1922","78811","990861","12.42","AUS"
2004,77,"0.0273","0.02693","0.5",77850,"2096","76802","912050","11.72","AUS"
2004,78,"0.03101","0.03054","0.5",75753,"2313","74597","835249","11.03","AUS"
2004,79,"0.03559","0.03497","0.5",73440,"2568","72156","760652","10.36","AUS"
2004,80,"0.03856","0.03783","0.5",70872,"2681","69531","688496","9.71","AUS"
2004,81,"0.04703","0.04595","0.5",68191,"3133","66624","618965","9.08","AUS"
2004,82,"0.05161","0.05031","0.5",65058,"3273","63421","552341","8.49","AUS"
2004,83,"0.0599","0.05816","0.5",61784,"3593","59988","488920","7.91","AUS"
2004,84,"0.06728","0.06509","0.5",58191,"3788","56297","428932","7.37","AUS"
2004,85,"0.07748","0.07459","0.5",54403,"4058","52375","372635","6.85","AUS"
2004,86,"0.08613","0.08258","0.5",50346,"4157","48267","320260","6.36","AUS"
2004,87,"0.09968","0.09495","0.5",46188,"4385","43996","271993","5.89","AUS"
2004,88,"0.10951","0.10382","0.5",41803,"4340","39633","227997","5.45","AUS"
2004,89,"0.12525","0.11787","0.5",37463,"4416","35255","188365","5.03","AUS"
2004,90,"0.14914","0.13879","0.5",33047,"4587","30754","153110","4.63","AUS"
2004,91,"0.16068","0.14873","0.5",28461,"4233","26344","122356","4.3","AUS"
2004,92,"0.18821","0.17202","0.5",24227,"4168","22144","96012","3.96","AUS"
2004,93,"0.20046","0.1822","0.5",20060,"3655","18232","73868","3.68","AUS"
2004,94,"0.2291","0.20555","0.5",16405,"3372","14719","55636","3.39","AUS"
2004,95,"0.25418","0.22552","0.5",13033,"2939","11563","40917","3.14","AUS"
2004,96,"0.28177","0.24698","0.5",10094,"2493","8847","29353","2.91","AUS"
2004,97,"0.31111","0.26923","0.5",7601,"2046","6578","20506","2.7","AUS"
2004,98,"0.34205","0.29209","0.5",5554,"1622","4743","13928","2.51","AUS"
2004,99,"0.37439","0.31536","0.5",3932,"1240","3312","9185","2.34","AUS"
2004,100,"0.4079","0.3388","0.5",2692,"912","2236","5873","2.18","AUS"
2004,101,"0.44228","0.36219","0.5",1780,"645","1458","3637","2.04","AUS"
2004,102,"0.47723","0.38529","0.5",1135,"437","917","2180","1.92","AUS"
2004,103,"0.5124","0.40789","0.5",698,"285","556","1263","1.81","AUS"
2004,104,"0.54744","0.4298","0.5",413,"178","324","707","1.71","AUS"
2004,105,"0.58203","0.45083","0.5",236,"106","183","383","1.63","AUS"
2004,106,"0.61582","0.47085","0.5",129,"61","99","201","1.55","AUS"
2004,107,"0.64854","0.48973","0.5",68,"34","52","102","1.48","AUS"
2004,108,"0.67991","0.50741","0.5",35,"18","26","50","1.43","AUS"
2004,109,"0.70974","0.52384","0.5",17,"9","13","24","1.38","AUS"
2004,110,"0.73786","1","1.36",8,"8","11","11","1.36","AUS"
2005,75,"0.02033","0.02012","0.5",82078,"1652","81252","1096434","13.36","AUS"
2005,76,"0.02316","0.0229","0.5",80426,"1842","79505","1015182","12.62","AUS"
2005,77,"0.02561","0.02529","0.5",78584,"1987","77591","935677","11.91","AUS"
2005,78,"0.02885","0.02844","0.5",76597,"2178","75508","858087","11.2","AUS"
2005,79,"0.03187","0.03137","0.5",74418,"2335","73251","782579","10.52","AUS"
2005,80,"0.03815","0.03743","0.5",72084,"2698","70735","709328","9.84","AUS"
2005,81,"0.04298","0.04207","0.5",69385,"2919","67926","638594","9.2","AUS"
2005,82,"0.05013","0.0489","0.5",66466,"3251","64841","570668","8.59","AUS"
2005,83,"0.05758","0.05597","0.5",63216,"3538","61447","505827","8","AUS"
2005,84,"0.06365","0.06168","0.5",59678,"3681","57837","444380","7.45","AUS"
2005,85,"0.07673","0.0739","0.5",55997,"4138","53928","386543","6.9","AUS"
2005,86,"0.08522","0.08173","0.5",51858,"4239","49739","332616","6.41","AUS"
2005,87,"0.09802","0.09344","0.5",47620,"4450","45395","282876","5.94","AUS"
2005,88,"0.11379","0.10766","0.5",43170,"4648","40846","237482","5.5","AUS"
2005,89,"0.1215","0.11455","0.5",38522,"4413","36316","196635","5.1","AUS"
2005,90,"0.14477","0.135","0.5",34110,"4605","31807","160320","4.7","AUS"
2005,91,"0.16048","0.14856","0.5",29505,"4383","27313","128512","4.36","AUS"
2005,92,"0.18042","0.16549","0.5",25122,"4157","23043","101199","4.03","AUS"
2005,93,"0.19861","0.18067","0.5",20964,"3788","19070","78156","3.73","AUS"
2005,94,"0.22504","0.20228","0.5",17177,"3474","15439","59086","3.44","AUS"
2005,95,"0.24905","0.22147","0.5",13702,"3035","12185","43646","3.19","AUS"
2005,96,"0.27638","0.24282","0.5",10667,"2590","9372","31462","2.95","AUS"
2005,97,"0.30548","0.265","0.5",8077,"2140","7007","22089","2.73","AUS"
2005,98,"0.33622","0.28783","0.5",5937,"1709","5082","15082","2.54","AUS"
2005,99,"0.36841","0.31111","0.5",4228,"1315","3570","10000","2.37","AUS"
2005,100,"0.40182","0.3346","0.5",2913,"975","2425","6430","2.21","AUS"
2005,101,"0.43617","0.35808","0.5",1938,"694","1591","4004","2.07","AUS"
2005,102,"0.47114","0.38132","0.5",1244,"474","1007","2413","1.94","AUS"
2005,103,"0.5064","0.40409","0.5",770,"311","614","1406","1.83","AUS"
2005,104,"0.5416","0.42619","0.5",459,"195","361","792","1.73","AUS"
2005,105,"0.57638","0.44743","0.5",263,"118","204","431","1.64","AUS"
2005,106,"0.61042","0.46768","0.5",145,"68","111","227","1.56","AUS"
2005,107,"0.64342","0.48681","0.5",77,"38","59","116","1.49","AUS"
2005,108,"0.67511","0.50474","0.5",40,"20","30","57","1.44","AUS"
2005,109,"0.70528","0.52141","0.5",20,"10","15","27","1.39","AUS"
2005,110,"0.73375","1","1.36",9,"9","13","13","1.36","AUS"
2006,75,"0.01997","0.01977","0.5",82388,"1629","81573","1103147","13.39","AUS"
2006,76,"0.02243","0.02218","0.5",80759,"1791","79863","1021574","12.65","AUS"
2006,77,"0.02522","0.02491","0.5",78968,"1967","77984","941711","11.93","AUS"
2006,78,"0.02941","0.02898","0.5",77001,"2232","75885","863726","11.22","AUS"
2006,79,"0.03274","0.03221","0.5",74769,"2408","73565","787842","10.54","AUS"
2006,80,"0.03617","0.03553","0.5",72361,"2571","71075","714277","9.87","AUS"
2006,81,"0.04365","0.04272","0.5",69789,"2981","68299","643202","9.22","AUS"
2006,82,"0.04962","0.04842","0.5",66808,"3235","65191","574903","8.61","AUS"
2006,83,"0.05462","0.05317","0.5",63573,"3380","61883","509712","8.02","AUS"
2006,84,"0.06534","0.06328","0.5",60193,"3809","58289","447829","7.44","AUS"
2006,85,"0.07208","0.06957","0.5",56385,"3923","54423","389540","6.91","AUS"
2006,86,"0.08442","0.081","0.5",52462,"4250","50337","335116","6.39","AUS"
2006,87,"0.099","0.09433","0.5",48212,"4548","45938","284779","5.91","AUS"
2006,88,"0.11229","0.10633","0.5",43665,"4643","41343","238841","5.47","AUS"
2006,89,"0.12064","0.11377","0.5",39022,"4440","36802","197497","5.06","AUS"
2006,90,"0.13988","0.13073","0.5",34582,"4521","32322","160695","4.65","AUS"
2006,91,"0.16325","0.15093","0.5",30061,"4537","27793","128374","4.27","AUS"
2006,92,"0.18968","0.17325","0.5",25524,"4422","23313","100581","3.94","AUS"
2006,93,"0.20804","0.18844","0.5",21102,"3977","19114","77268","3.66","AUS"
2006,94,"0.22262","0.20032","0.5",17126,"3431","15410","58154","3.4","AUS"
2006,95,"0.25448","0.22575","0.5",13695,"3092","12149","42744","3.12","AUS"
2006,96,"0.28303","0.24794","0.5",10603,"2629","9289","30595","2.89","AUS"
2006,97,"0.31343","0.27097","0.5",7974,"2161","6894","21306","2.67","AUS"
2006,98,"0.34553","0.29463","0.5",5814,"1713","4957","14412","2.48","AUS"
2006,99,"0.3791","0.31869","0.5",4101,"1307","3447","9455","2.31","AUS"
2006,100,"0.41387","0.34291","0.5",2794,"958","2315","6008","2.15","AUS"
2006,101,"0.44952","0.36702","0.5",1836,"674","1499","3693","2.01","AUS"
2006,102,"0.48569","0.39079","0.5",1162,"454","935","2194","1.89","AUS"
2006,103,"0.52202","0.41397","0.5",708,"293","561","1259","1.78","AUS"
2006,104,"0.55811","0.43635","0.5",415,"181","324","698","1.68","AUS"
2006,105,"0.5936","0.45774","0.5",234,"107","180","373","1.6","AUS"
2006,106,"0.62814","0.47801","0.5",127,"61","96","193","1.52","AUS"
2006,107,"0.66142","0.49704","0.5",66,"33","50","96","1.46","AUS"
2006,108,"0.69317","0.51476","0.5",33,"17","25","47","1.4","AUS"
2006,109,"0.7232","0.53114","0.5",16,"9","12","22","1.36","AUS"
2006,110,"0.75133","1","1.33",8,"8","10","10","1.33","AUS"
